,Ticker,Open Price,Date,Volume,Ticker2,Open Price2,Date2,Volume2
0,A,67.51,2017-12-21,100936631.36000001,A,65.22,2018-12-21,305431782.0
1,A,66.33,2018-12-20,235326502.62,A,84.94,2019-12-20,194325137.42
2,A,83.95,2019-12-19,142379703.70000002,A,119.23,2020-12-18,466401648.63
3,A,119.23,2020-12-18,466401648.63,A,150.76,2021-12-20,305621727.32
4,AA,47.42,2018-02-26,168519062.1,AA,30.7,2019-02-26,114315502.39999999
5,AA,30.7,2019-02-26,114315502.39999999,AA,14.64,2020-02-26,70216470.48
6,AA,16.01,2020-02-21,88506770.18,AA,23.46,2021-02-22,219047756.04000002
7,AA,27.48,2021-02-25,231349201.08,AA,73.11,2022-02-25,538228874.55
8,AAL,51.96,2018-02-21,278943674.76,AAL,34.98,2019-02-21,206408025.11999997
9,AAL,35.75,2019-02-25,389886854.5,AAL,25.62,2020-02-25,571246039.98
10,AAL,28.84,2020-02-19,242285561.0,AAL,17.83,2021-02-18,469431342.41999996
11,AAL,17.69,2021-02-17,626021892.7800001,AAL,18.54,2022-02-17,555278432.22
12,AAMC,68.55,2018-03-01,97683.75,AAMC,37.17,2019-03-01,2420138.7
13,AAMC,27.0,2019-04-30,17172.0,AAMC,14.15,2020-04-29,851943.2000000001
14,AAMC,14.15,2020-04-29,851943.2000000001,AAMC,17.55,2021-04-29,279747.0
15,AAN,20.89,2021-01-26,6375251.98,AAN,22.59,2022-01-26,4105822.86
16,AAOI,27.57,2018-02-28,31374852.990000002,AAOI,14.89,2019-02-28,75849451.54
17,AAOI,16.82,2019-02-26,16960732.94,AAOI,10.27,2020-02-26,7326217.47
18,AAOI,8.95,2020-02-28,13276814.85,AAOI,9.52,2021-03-01,12152832.16
19,AAOI,11.61,2021-02-25,7560815.13,AAOI,3.79,2022-02-25,5322463.76
20,AAON,35.65,2018-02-27,25698730.3,AAON,41.36,2019-02-27,6060563.52
21,AAON,41.0,2019-02-28,7526165.0,AAON,56.24,2020-02-28,30913946.96
22,AAON,52.42,2020-02-27,24393122.8,AAON,77.41,2021-02-26,14806597.75
23,AAON,77.22,2021-02-25,14436819.54,AAON,57.68,2022-02-25,9894254.16
24,AAP,116.96,2018-02-21,647057691.04,AAP,166.21,2019-02-21,268648547.2
25,AAP,169.93,2019-02-19,572522378.38,AAP,141.51,2020-02-19,143711612.57999998
26,AAP,145.39,2020-02-18,418975015.47999996,AAP,154.82,2021-02-17,246004954.67999998
27,AAP,165.13,2021-02-22,157224896.64,AAP,217.9,2022-02-22,286119914.1
28,AAPL,43.5,2017-11-03,10210985724.0,AAPL,51.08,2018-11-05,13518560850.08
29,AAPL,51.08,2018-11-05,13518560850.08,AAPL,64.26,2019-11-05,5134226716.080001
30,AAPL,61.81,2019-10-31,8601608164.800001,AAPL,111.06,2020-10-30,21165090244.56
31,AAPL,111.06,2020-10-30,21165090244.56,AAPL,148.99,2021-11-01,10935352133.49
32,AAT,34.18,2018-02-05,7487129.0,AAT,42.54,2019-02-04,4520428.02
33,AAT,43.89,2019-02-15,9500034.39,AAT,46.72,2020-02-18,7290142.08
34,AAT,46.15,2020-02-14,39669386.25,AAT,30.24,2021-02-16,15166206.719999999
35,AAT,30.24,2021-02-16,15166206.719999999,AAT,35.54,2022-02-16,10317262.0
36,AAWW,58.0,2018-02-22,55609646.0,AAWW,59.61,2019-02-22,14115588.39
37,AAWW,57.32,2019-02-19,52451468.48,AAWW,27.66,2020-02-19,26140387.26
38,AAWW,32.25,2020-04-28,22340284.5,AAWW,68.73,2021-04-28,26427784.68
39,AAWW,58.06,2021-02-18,47174098.36,AAWW,77.23,2022-02-18,65148833.870000005
40,ABAX,49.25,2017-07-28,15038783.0,ABAX,83.1,2018-07-30,29161618.2
41,ABBV,115.23,2018-02-16,1004457720.63,ABBV,80.5,2019-02-19,456814396.5
42,ABBV,80.14,2019-02-27,334644284.44,ABBV,86.19,2020-02-27,1221998630.97
43,ABBV,93.96,2020-02-21,627270476.76,ABBV,104.66,2021-02-22,1051653089.4599999
44,ABBV,106.23,2021-02-19,712000732.35,ABBV,141.25,2022-02-22,1398177673.75
45,ABC,77.83,2017-11-21,124429233.73,ABC,88.52,2018-11-21,110910425.83999999
46,ABC,90.05,2018-11-20,189005584.79999998,ABC,87.44,2019-11-20,103119391.03999999
47,ABC,87.57,2019-11-19,57073222.08,ABC,105.63,2020-11-18,94898625.78
48,ABC,102.65,2020-11-19,152039842.20000002,ABC,125.49,2021-11-19,192479197.29
49,ABCL,53.0,2021-02-10,59347227.0,ABCL,9.58,2022-02-10,49710409.24
50,ABEO,401.25,2018-02-09,40267042.5,ABEO,166.75,2019-02-11,2117224.75
51,ABEO,166.75,2019-02-11,2117224.75,ABEO,65.0,2020-02-10,8046350.0
52,ABEO,39.75,2020-03-16,2127181.5,ABEO,58.0,2021-03-16,4859182.0
53,ABG,69.4,2018-02-27,17252146.0,ABG,71.45,2019-02-27,11313107.200000001
54,ABG,71.5,2019-02-28,7572779.5,ABG,87.29,2020-02-28,26109224.610000003
55,ABG,88.9,2020-03-02,32361111.3,ABG,172.98,2021-03-02,27768133.439999998
56,ABG,158.91,2021-01-26,51842003.85,ABG,167.81,2022-01-26,32592058.2
57,ABIO,11.38,2018-03-22,234553.18000000002,ABIO,7.2,2019-03-22,156830.4
58,ABIO,8.64,2019-02-27,306201.60000000003,ABIO,3.55,2020-02-27,466523.25
59,ABIO,5.46,2020-02-18,80507.7,ABIO,5.14,2021-02-17,6383833.739999999
60,ABIO,4.09,2021-03-18,1512931.9,ABIO,2.35,2022-03-18,665559.9500000001
61,ABM,38.56,2017-12-22,14880226.88,ABM,29.9,2018-12-24,11411006.1
62,ABM,31.04,2018-12-21,42556864.32,ABM,38.64,2019-12-23,20091331.68
63,ABM,39.05,2019-12-20,55601381.55,ABM,39.1,2020-12-21,24504752.0
64,ABM,38.8,2020-12-17,32086823.999999996,ABM,40.95,2021-12-17,48530582.1
65,ABMD,135.33,2017-05-25,38115694.5,ABMD,396.88,2018-05-25,154158907.76
66,ABMD,396.17,2018-05-24,192407487.73000002,ABMD,262.97,2019-05-24,182860922.96
67,ABMD,263.5,2019-05-23,232342706.0,ABMD,198.03,2020-05-22,127145557.56
68,ABMD,196.6,2020-05-21,57940969.0,ABMD,276.4,2021-05-21,57121376.8
69,ABNB,197.0,2021-02-05,565322823.0,ABNB,156.79,2022-02-07,735449835.7199999
70,ABR,11.99,2019-02-15,26413838.11,ABR,14.8,2020-02-18,19581761.6
71,ABR,15.09,2020-01-30,7253687.55,ABR,14.57,2021-01-29,16785863.88
72,ABR,15.45,2021-02-19,24385770.15,ABR,17.35,2022-02-22,44821018.400000006
73,ABT,59.44,2018-02-16,463286178.08,ABT,75.16,2019-02-19,338479302.0
74,ABT,75.35,2019-02-22,399100543.04999995,ABT,85.45,2020-02-24,474227162.90000004
75,ABT,88.04,2020-02-21,490462036.00000006,ABT,122.95,2021-02-22,594524725.0
76,ABT,125.25,2021-02-19,777076801.5,ABT,116.54,2022-02-22,767414851.14
77,ABTL,3.6,2018-03-15,526615.2000000001,ABTL,4.8,2019-03-15,491817.6
78,ABTL,4.07,2019-03-11,342409.10000000003,ABTL,2.21,2020-03-10,109808.27
79,ABTL,1.1,2020-03-27,67118.70000000001,ABTL,2.69,2021-03-29,211848.26
80,ABTL,2.74,2021-03-11,1113196.24,ABTL,2.04,2022-03-11,48082.8
81,ABUS,5.25,2018-03-16,1511485.5,ABUS,3.83,2019-03-18,392180.51
82,ABUS,4.02,2019-03-07,417653.87999999995,ABUS,3.25,2020-03-06,818879.75
83,ABUS,3.01,2020-03-05,762110.9299999999,ABUS,3.2,2021-03-05,12014748.8
84,ABUS,3.57,2021-03-04,15866536.559999999,ABUS,2.93,2022-03-04,6601820.33
85,AC,37.4,2018-03-09,909605.4,AC,44.2,2019-03-11,191386.0
86,AC,44.25,2019-03-08,132484.5,AC,39.7,2020-03-09,303308.0
87,AC,34.59,2020-03-16,685988.8800000001,AC,36.71,2021-03-16,490555.73000000004
88,ACA,28.94,2019-02-04,3844447.48,ACA,43.93,2020-02-03,11600419.38
89,ACA,39.3,2020-02-27,25661131.5,ACA,56.75,2021-02-26,28736724.5
90,ACA,64.0,2021-02-25,63057408.0,ACA,49.3,2022-02-25,13258791.299999999
91,ACAD,32.13,2018-02-27,59219863.29000001,ACAD,23.01,2019-02-27,92404777.53
92,ACAD,23.01,2019-02-27,92404777.53,ACAD,39.5,2020-02-27,148751588.5
93,ACAD,39.5,2020-02-27,148751588.5,ACAD,47.34,2021-02-26,46788157.620000005
94,ACAD,48.29,2021-02-25,54539498.64,ACAD,25.57,2022-02-25,22248635.990000002
95,ACAN,2.19,2017-12-04,392879.43,ACAN,2.35,2018-12-04,136161.35
96,ACAN,2.11,2019-01-15,80251.73999999999,ACAN,0.66,2020-01-15,66081.84
97,ACAN,0.65,2020-01-14,10142.6,ACAN,0.91,2021-01-13,18937.100000000002
98,ACAN,1.02,2020-12-21,32113.68,ACAN,0.46,2021-12-21,27968.920000000002
99,ACC,48.03,2020-02-26,45223511.04,ACC,42.4,2021-02-25,83157254.39999999
100,ACC,41.38,2021-02-26,56073003.5,ACC,53.66,2022-02-28,51907893.68
101,ACCO,13.15,2018-02-28,8870450.85,ACCO,9.24,2019-02-28,5261523.96
102,ACCO,9.34,2019-02-27,4383962.5,ACCO,8.01,2020-02-27,11640107.969999999
103,ACCO,8.01,2020-02-27,11640107.969999999,ACCO,8.35,2021-02-26,4606661.6
104,ACCO,8.35,2021-02-26,4606661.6,ACCO,8.59,2022-02-28,5433527.1899999995
105,ACER,18.0,2018-03-07,137178.0,ACER,23.46,2019-03-07,355723.98000000004
106,ACER,23.46,2019-03-07,355723.98000000004,ACER,3.55,2020-03-06,123224.04999999999
107,ACER,2.69,2020-03-18,186893.13,ACER,3.55,2021-03-18,2293797.0
108,ACER,3.23,2021-03-01,484270.67,ACER,2.46,2022-03-01,73883.64
109,ACET,115.15,2018-02-09,470848.35000000003,ACET,59.92,2019-02-11,458747.52
110,ACET,64.82,2019-03-18,1142322.8599999999,ACET,6.79,2020-03-17,469514.92
111,ACET,7.07,2020-03-12,1033485.53,ACET,14.0,2021-03-12,1322426.0
112,ACET,14.0,2021-03-12,1322426.0,ACET,13.31,2022-03-14,2410001.77
113,ACET_delis,9.21,2017-11-09,5652296.73,ACET_delis,1.53,2018-11-09,1524488.94
114,ACHC,38.51,2018-02-27,36535938.89,ACHC,27.33,2019-02-27,30141792.389999997
115,ACHC,26.38,2019-03-01,98660434.97999999,ACHC,29.81,2020-03-02,35902329.32
116,ACHC,32.58,2020-02-28,54516439.8,ACHC,56.01,2021-03-01,64118567.699999996
117,ACHC,52.51,2021-02-26,106882267.14999999,ACHC,55.8,2022-02-28,44563442.4
118,ACIA,43.21,2018-02-22,37398946.36,ACIA,48.75,2019-02-22,175921736.25
119,ACIA,46.98,2019-02-21,62374970.16,ACIA,68.72,2020-02-21,14553040.56
120,ACIW,24.85,2018-02-27,20799151.8,ACIW,30.98,2019-02-27,22108133.48
121,ACIW,32.23,2019-03-01,34025211.0,ACIW,28.11,2020-03-02,27495543.509999998
122,ACIW,27.89,2020-02-27,27286376.73,ACIW,38.15,2021-02-26,47572058.1
123,ACIW,40.57,2021-02-25,53406266.86,ACIW,33.91,2022-02-25,23908245.499999996
124,ACLS,26.35,2018-03-14,20966510.55,ACLS,20.19,2019-03-14,3464159.8200000003
125,ACLS,19.67,2019-03-11,2586605.0,ACLS,22.61,2020-03-10,8584451.75
126,ACLS,24.28,2020-03-02,6980621.4,ACLS,39.73,2021-03-02,9795908.26
127,ACLS,36.99,2021-02-26,11676448.350000001,ACLS,69.17,2022-02-28,34628507.93
128,ACM,35.2,2017-11-14,59630348.800000004,ACM,31.58,2018-11-14,68032951.89999999
129,ACM,31.01,2018-11-13,62667984.96,ACM,42.83,2019-11-13,48978417.82
130,ACM,42.83,2019-11-13,48978417.82,ACM,47.14,2020-11-12,84083900.84
131,ACM,50.0,2020-11-19,75176200.0,ACM,72.63,2021-11-19,79593183.36
132,ACN,141.58,2017-10-26,278272516.82000005,ACN,154.3,2018-10-26,381513384.90000004
133,ACN,157.87,2018-10-24,390556171.7,ACN,185.05,2019-10-24,373367057.75
134,ACN,182.55,2019-10-29,283682517.45,ACN,216.81,2020-10-28,523005342.75
135,ACN,233.1,2020-10-22,387244601.09999996,ACN,348.25,2021-10-22,508255203.75
136,ACRE,12.71,2018-03-01,1852940.06,ACRE,15.34,2019-03-01,3930414.8
137,ACRE,14.3,2019-02-21,10320024.0,ACRE,17.63,2020-02-21,7504156.609999999
138,ACRE,17.1,2020-02-20,8964982.8,ACRE,13.66,2021-02-19,5813750.64
139,ACRE,13.48,2021-02-18,6094645.0,ACRE,14.59,2022-02-18,6320971.6
140,ACRX,42.0,2018-03-09,6911310.0,ACRX,63.6,2019-03-11,9468577.200000001
141,ACRX,78.2,2019-04-30,9304939.8,ACRX,30.6,2020-04-29,1594841.4000000001
142,ACRX,27.0,2020-04-17,1605096.0,ACRX,24.4,2021-04-19,2468840.8
143,ACRX,45.0,2021-03-15,9297990.0,ACRX,6.22,2022-03-15,283308.56
144,ACU,24.18,2018-02-09,160095.78,ACU,16.98,2019-02-11,257196.06
145,ACU,16.81,2019-03-15,227002.24,ACU,17.27,2020-03-16,240104.81
146,ACU,21.01,2020-03-13,678307.8500000001,ACU,41.99,2021-03-15,438669.53
147,ADBE,195.7,2018-01-22,303195270.2,ADBE,245.13,2019-01-22,1018634283.18
148,ADBE,244.99,2019-01-25,936211890.71,ADBE,341.04,2020-01-27,904448311.2
149,ADBE,346.37,2020-01-21,732107028.72,ADBE,462.73,2021-01-20,1785669517.24
150,ADBE,462.5,2021-01-15,1480162800.0,ADBE,510.39,2022-01-18,1751158297.8
151,ADES,10.75,2018-03-12,1742456.75,ADES,11.3,2019-03-12,785214.4
152,ADES,11.3,2019-03-18,1155956.1,ADES,5.81,2020-03-17,2704781.59
153,ADES,6.06,2020-03-16,1319801.3399999999,ADES,5.72,2021-03-16,590624.32
154,ADES,5.71,2021-03-10,731017.04,ADES,5.6,2022-03-10,1613505.5999999999
155,ADI,89.61,2017-11-22,355642106.96999997,ADI,88.65,2018-11-23,103100570.55000001
156,ADI,89.46,2018-11-27,233907573.05999997,ADI,116.11,2019-11-27,458502482.93
157,ADI,108.62,2019-11-26,807361923.86,ADI,136.61,2020-11-25,278712814.88000005
158,ADI,137.69,2020-11-24,639155190.03,ADI,181.45,2021-11-24,528894270.45
159,ADIL,4.07,2019-02-19,2898759.8200000003,ADIL,1.52,2020-02-19,230330.16
160,ADIL,1.25,2020-03-20,15631.25,ADIL,2.59,2021-03-22,606816.2799999999
161,ADM,40.2,2018-01-02,146699528.4,ADM,40.84,2018-12-31,111010348.68
162,ADM,40.84,2018-12-31,111010348.68,ADM,45.98,2019-12-31,82176375.6
163,ADM,45.98,2019-12-31,82176375.6,ADM,49.45,2020-12-30,75815256.5
164,ADM,55.63,2021-02-18,151146487.48000002,ADM,76.5,2022-02-18,306866592.0
165,ADMA,4.68,2018-03-29,268299.72,ADMA,3.35,2019-03-29,5500522.45
166,ADMA,3.98,2019-03-13,726728.1,ADMA,1.85,2020-03-12,9537821.15
167,ADMA,2.4,2020-03-13,8483392.799999999,ADMA,2.15,2021-03-15,5196838.1
168,ADNT,49.17,2018-06-29,51404481.480000004,ADNT,24.94,2019-07-01,53431032.02
169,ADNT,22.12,2019-06-24,22958679.8,ADNT,17.44,2020-06-23,16469952.32
170,ADNT,17.44,2020-06-23,16469952.32,ADNT,44.63,2021-06-23,30199023.39
171,ADNT,32.06,2020-11-30,62398345.940000005,ADNT,44.73,2021-11-30,81630997.55999999
172,ADOM,1.41,2018-03-12,147171.56999999998,ADOM,0.36,2019-03-12,186423.12
173,ADOM,0.12,2020-03-10,21246.0,ADOM,0.47,2021-03-10,252354.75
174,ADP,113.5,2017-08-04,915568974.5,ADP,134.28,2018-08-06,213815923.92000002
175,ADP,133.75,2018-08-03,303680712.5,ADP,162.71,2019-08-05,755756058.84
176,ADP,169.95,2019-08-09,357883259.25,ADP,137.88,2020-08-10,345789252.0
177,ADP,136.6,2020-08-05,322778560.2,ADP,213.1,2021-08-05,215430035.4
178,ADPT,30.02,2020-02-26,60264939.86,ADPT,55.04,2021-02-25,89321333.76
179,ADPT,57.0,2021-02-24,37963938.0,ADPT,12.24,2022-02-24,20401693.2
180,ADSK,133.82,2018-03-22,307343055.8,ADSK,158.0,2019-03-22,293610136.0
181,ADSK,153.53,2019-03-25,271578449.35,ADSK,152.97,2020-03-24,411740782.68
182,ADSK,141.45,2020-03-19,530341879.79999995,ADSK,261.79,2021-03-19,607446259.0300001
183,ADSK,261.79,2021-03-19,607446259.0300001,ADSK,211.73,2022-03-21,346746198.13
184,ADT,12.57,2018-02-08,51106716.33,ADT,7.56,2019-02-08,7615286.279999999
185,ADT,7.42,2019-03-11,31361023.259999998,ADT,5.43,2020-03-10,10114488.15
186,ADT,5.43,2020-03-10,10114488.15,ADT,7.73,2021-03-10,34632085.14
187,ADT,10.15,2021-02-25,45142713.7,ADT,7.22,2022-02-25,11531747.9
188,ADTN,15.8,2018-02-23,8763928.200000001,ADTN,14.67,2019-02-25,16394194.44
189,ADTN,14.05,2019-03-25,3206884.4000000004,ADTN,5.79,2020-03-23,1773349.62
190,ADTN,9.07,2020-02-25,7113256.34,ADTN,16.58,2021-02-24,10587208.739999998
191,ADTN,17.25,2021-02-26,5434819.5,ADTN,20.42,2022-02-28,6564029.420000001
192,ADUS,43.25,2018-03-14,5662333.25,ADUS,63.23,2019-03-14,4364956.59
193,ADUS,64.45,2019-03-18,6524660.2,ADUS,54.02,2020-03-17,20793648.5
194,ADUS,99.57,2020-02-10,6611348.43,ADUS,127.1,2021-02-09,6973214.399999999
195,ADUS,108.09,2021-03-01,13523572.26,ADUS,84.65,2022-03-01,7837235.600000001
196,ADV,10.59,2020-03-16,132893.91,ADV,9.91,2021-03-15,3612621.13
197,ADV,10.01,2021-03-16,3507954.4499999997,ADV,6.05,2022-03-16,2040047.9
198,ADVM,7.4,2018-03-06,10726677.4,ADVM,4.63,2019-03-06,1303965.42
199,ADVM,6.71,2019-04-30,2987546.98,ADVM,12.54,2020-04-29,13068197.34
200,ADVM,8.36,2020-03-12,16513165.239999998,ADVM,11.11,2021-03-12,6169760.739999999
201,ADVM,13.0,2021-03-01,11226436.0,ADVM,1.34,2022-03-01,575481.76
202,AE,43.5,2018-03-12,151075.5,AE,38.88,2019-03-12,64307.520000000004
203,AE,38.75,2019-03-11,57311.25,AE,25.73,2020-03-10,266871.56
204,AE,28.47,2020-03-06,412900.41,AE,31.26,2021-03-08,585874.92
205,AE,30.5,2021-03-05,284748.0,AE,36.5,2022-03-07,678608.0
206,AEE,55.12,2018-02-28,101716353.44,AEE,70.45,2019-02-28,107825838.5
207,AEE,71.01,2019-02-26,115703409.96000001,AEE,84.73,2020-02-26,240701661.84
208,AEE,80.08,2020-02-28,369566076.88,AEE,70.94,2021-03-01,102032505.42
209,AEE,72.37,2021-02-22,161098587.17000002,AEE,85.29,2022-02-22,82769254.05000001
210,AEHR,3.5,2017-08-29,250169.5,AEHR,2.58,2018-08-29,138520.2
211,AEHR,2.59,2018-08-28,148883.56,AEHR,1.33,2019-08-28,24280.48
212,AEHR,1.33,2019-08-28,24280.48,AEHR,1.78,2020-08-27,35587.54
213,AEHR,1.78,2020-08-28,115708.90000000001,AEHR,7.51,2021-08-30,7639765.29
214,AEIS,66.44,2018-02-15,19656672.64,AEIS,50.78,2019-02-15,9719952.14
215,AEIS,52.09,2019-02-21,12349340.930000002,AEIS,68.84,2020-02-21,13612903.48
216,AEIS,59.73,2020-03-02,17191249.68,AEIS,112.14,2021-03-02,36061308.36
217,AEIS,104.32,2021-02-24,40048865.279999994,AEIS,79.77,2022-02-24,22279282.38
218,AEO,19.61,2018-03-16,73680653.0,AEO,20.83,2019-03-18,120960372.41
219,AEO,21.04,2019-03-14,118197607.28,AEO,9.71,2020-03-13,65067651.870000005
220,AEO,9.08,2020-03-12,72395439.28,AEO,29.75,2021-03-12,107400564.25
221,AEO,29.79,2021-03-11,109675459.8,AEO,18.49,2022-03-11,95488591.13
222,AEP,65.72,2018-02-23,156448825.92,AEP,81.59,2019-02-25,262455203.63000003
223,AEP,80.2,2019-02-21,160197655.4,AEP,102.05,2020-02-21,343023930.59999996
224,AEP,102.95,2020-02-20,344320907.75,AEP,80.13,2021-02-19,293153762.01
225,AEP,78.06,2021-02-25,334178997.18,AEP,87.19,2022-02-25,355182153.83
226,AES,10.75,2018-02-27,237324761.5,AES,17.07,2019-02-27,102916139.55
227,AES,17.07,2019-02-27,102916139.55,AES,18.56,2020-02-27,156700038.39999998
228,AES,16.0,2020-02-28,200931280.0,AES,27.07,2021-03-01,163660942.94
229,AES,27.68,2021-02-25,228807225.76,AES,21.12,2022-02-25,117861976.32000001
230,AFI,14.47,2018-03-06,4499634.61,AFI,13.76,2019-03-06,2138152.64
231,AFI,13.95,2019-03-05,4124233.8,AFI,2.06,2020-03-04,576841.2000000001
232,AFI,1.79,2020-03-10,1657989.29,AFI,5.83,2021-03-10,2416412.57
233,AFI,5.2,2021-03-01,3836898.0,AFI,1.6,2022-03-01,370156.80000000005
234,AGCO,68.09,2018-02-28,53447177.410000004,AGCO,67.63,2019-02-28,45003639.57
235,AGCO,68.04,2019-03-01,34947589.32,AGCO,60.82,2020-03-02,41760958.24
236,AGCO,59.49,2020-02-28,57179884.32,AGCO,131.31,2021-03-01,70641759.87
237,AGCO,131.31,2021-03-01,70641759.87,AGCO,120.38,2022-03-01,116783527.11999999
238,AGHI,0.35,2018-02-20,10289.3,AGHI,0.12,2019-02-20,100845.23999999999
239,AGIO,76.06,2018-02-14,81772714.48,AGIO,53.77,2019-02-14,46362322.18
240,AGIO,53.77,2019-02-14,46362322.18,AGIO,52.58,2020-02-14,28109373.16
241,AGIO,53.55,2020-02-19,27641117.7,AGIO,51.38,2021-02-18,30569507.220000003
242,AGIO,52.47,2021-02-25,33865449.75,AGIO,29.11,2022-02-25,14954622.08
243,AGLE,8.5,2018-03-13,606271.0,AGLE,8.39,2019-03-13,1193796.32
244,AGLE,8.05,2019-03-07,720297.9,AGLE,6.29,2020-03-06,373009.58
245,AGLE,7.5,2020-02-24,570922.5,AGLE,7.25,2021-02-23,1597421.5
246,AGLE,7.69,2021-03-18,1044455.8,AGLE,2.74,2022-03-18,1046647.1200000001
247,AGN,164.35,2018-02-16,435105120.5,AGN,138.6,2019-02-19,256351788.0
248,AGN,140.03,2019-02-15,419551724.68,AGN,197.82,2020-02-18,343714228.2
249,AGNC,18.97,2018-02-26,69966007.64999999,AGNC,17.74,2019-02-26,76006905.82
250,AGNC,17.65,2019-02-22,55389388.849999994,AGNC,18.93,2020-02-24,174319441.62
251,AGNC,12.12,2020-03-17,302416349.28,AGNC,16.45,2021-03-17,97233252.2
252,AGNC,16.04,2021-02-26,136150808.2,AGNC,12.89,2022-02-28,178672517.92000002
253,AGR,49.42,2018-03-26,11534875.1,AGR,50.12,2019-03-26,10899095.2
254,AGR,48.46,2019-03-01,15384596.200000001,AGR,49.83,2020-03-02,39683565.57
255,AGR,49.83,2020-03-02,39683565.57,AGR,46.29,2021-03-02,23467224.69
256,AGR,46.02,2021-03-01,25897755.0,AGR,44.79,2022-03-01,32520585.72
257,AGS,23.15,2018-04-02,5377397.75,AGS,24.13,2019-04-01,10704140.389999999
258,AGS,24.0,2019-03-05,33319824.0,AGS,8.56,2020-03-04,3827158.8800000004
259,AGS,8.56,2020-03-04,3827158.8800000004,AGS,8.35,2021-03-04,2883589.0
260,AGS,8.35,2021-03-04,2883589.0,AGS,7.74,2022-03-04,2553596.2800000003
261,AGX,42.0,2018-04-11,7901250.0,AGX,51.1,2019-04-11,10765594.700000001
262,AGX,50.3,2019-04-10,6656199.0,AGX,37.14,2020-04-09,7194500.82
263,AGX,37.69,2020-04-14,3777027.9699999997,AGX,53.5,2021-04-14,3170356.5
264,AGYS,9.76,2017-06-02,659248.96,AGYS,14.25,2018-06-04,718741.5
265,AGYS,13.12,2018-05-25,4611470.08,AGYS,22.44,2019-05-28,5291464.2
266,AGYS,22.49,2019-05-24,1555970.65,AGYS,19.94,2020-05-26,5018778.36
267,AGYS,19.33,2020-07-29,8208291.199999999,AGYS,57.11,2021-07-29,2740937.34
268,AHH,13.38,2018-02-23,2120114.52,AHH,15.65,2019-02-25,2661798.95
269,AHH,15.32,2019-02-28,4606570.8,AHH,17.05,2020-02-28,13115286.25
270,AHH,18.48,2020-02-25,7644806.4,AHH,13.34,2021-02-24,4129423.68
271,AHH,13.34,2021-02-24,4129423.68,AHH,13.93,2022-02-24,8518877.57
272,AHPI,5.63,2020-09-28,308642.23,AHPI,6.99,2021-09-28,961341.6900000001
273,AIMC,44.7,2018-02-23,8685478.200000001,AIMC,33.88,2019-02-25,35269486.56
274,AIMC,35.81,2019-07-02,11859770.66,AIMC,31.94,2020-07-01,8963929.06
275,AIMC,30.96,2020-02-27,13353791.040000001,AIMC,58.06,2021-02-26,16000348.98
276,AIMC,58.06,2021-02-26,16000348.98,AIMC,43.17,2022-02-28,24362514.630000003
277,AINC,94.74,2018-01-02,810974.3999999999,AINC,52.48,2018-12-31,482920.95999999996
278,AINC,52.48,2018-12-31,482920.95999999996,AINC,23.84,2019-12-31,200685.12
279,AINC,23.84,2019-12-31,200685.12,AINC,5.91,2020-12-30,3685145.04
280,AIR,37.13,2017-07-12,34845688.14,AIR,43.01,2018-07-12,19502024.3
281,AIR,45.27,2018-07-11,65526016.230000004,AIR,41.35,2019-07-11,76636022.5
282,AIR,41.87,2019-07-18,8911275.84,AIR,19.24,2020-07-17,4597725.08
283,AIR,18.95,2020-07-21,7217657.05,AIR,35.7,2021-07-21,13620978.000000002
284,AIRC,40.25,2021-02-02,65126110.0,AIRC,52.7,2022-02-02,30186770.8
285,AIRI,13.9,2018-02-14,44313.200000000004,AIRI,12.6,2019-02-14,36489.6
286,AIRI,11.1,2020-04-29,38694.6,AIRI,13.7,2021-04-29,197088.19999999998
287,AIT,54.6,2017-08-18,22148544.6,AIT,76.6,2018-08-20,15811005.999999998
288,AIT,76.35,2018-08-17,14034427.95,AIT,53.91,2019-08-19,15113021.579999998
289,AIT,52.84,2019-08-16,8666182.72,AIT,63.44,2020-08-17,14523255.76
290,AIT,63.98,2020-08-14,10728166.4,AIT,89.34,2021-08-16,8084287.260000001
291,AIV,5.29,2018-03-01,53155787.37,AIV,6.53,2019-03-01,69580140.74000001
292,AIV,6.84,2019-02-20,113221131.48,AIV,7.24,2020-02-20,32919432.92
293,AIV,7.33,2020-02-24,67963532.77,AIV,4.84,2021-02-23,24955698.24
294,AIV,5.06,2021-03-12,23010375.299999997,AIV,7.11,2022-03-14,5754727.350000001
295,AJG,65.28,2018-02-12,79120600.32000001,AJG,80.21,2019-02-12,102515358.27
296,AJG,77.61,2019-02-08,65538307.769999996,AJG,104.73,2020-02-10,61945281.480000004
297,AJG,105.12,2020-02-07,60769451.52,AJG,118.65,2021-02-08,116299780.80000001
298,AJG,118.65,2021-02-08,116299780.80000001,AJG,156.02,2022-02-08,204362328.94000003
299,AJRD,26.93,2018-02-21,24839477.96,AJRD,38.1,2019-02-21,43411368.6
300,AJRD,40.03,2019-02-19,27278723.71,AJRD,53.6,2020-02-19,22396867.2
301,AJRD,53.6,2020-02-19,22396867.2,AJRD,51.9,2021-02-18,84628347.6
302,AJRD,51.9,2021-02-18,84628347.6,AJRD,37.48,2022-02-18,61187749.12
303,AKAM,67.44,2018-03-01,84885648.96,AKAM,70.06,2019-03-01,114467110.64
